motu,motu_swarm,asv,curated,lulu_rank,found_taxa,common_name,rank,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,remove
motu45,motu45,ASV324,parent,44,Apodichthys flavidus,Penpoint gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu110,motu110,ASV154,parent,99,Apodichthys flavidus,Penpoint gunnel,species,97.024,5.69e-76,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu110,motu110,ASV961,parent,99,Apodichthys flavidus,Penpoint gunnel,species,97.024,5.69e-76,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu110,motu110,ASV2525,parent,99,Apodichthys flavidus,Penpoint gunnel,species,97.024,5.69e-76,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu110,motu110,ASV1906,parent,99,Apodichthys flavidus,Penpoint gunnel,species,97.024,5.69e-76,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu110,motu110,ASV2334,parent,99,Apodichthys flavidus,Penpoint gunnel,species,97.024,5.69e-76,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu475,motu475,ASV1293,parent,506,Apodichthys flavidus,Penpoint gunnel,species,98.214,2.6300000000000003e-79,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu556,motu556,ASV1541,parent,583,Apodichthys flavidus,Penpoint gunnel,species,97.619,1.22e-77,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu983,motu983,ASV2643,parent,997,Apodichthys flavidus,Penpoint gunnel,species,99.383,2.6300000000000003e-79,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu1023,motu1023,ASV2734,parent,1035,Apodichthys flavidus,Penpoint gunnel,species,96.429,2.65e-74,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu1026,motu1026,ASV2738,parent,1038,Apodichthys flavidus,Penpoint gunnel,species,96.429,2.65e-74,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu1096,motu1096,ASV2906,parent,1108,Apodichthys flavidus,Penpoint gunnel,species,99.401,1.56e-81,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu1140,motu1140,ASV2983,parent,1155,Apodichthys flavidus,Penpoint gunnel,species,99.401,4.3699999999999996e-82,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu1278,motu1278,ASV3243,parent,1287,Apodichthys flavidus,Penpoint gunnel,species,98.765,1.22e-77,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,NA
motu30,motu30,ASV32,parent,30,Artedius fenestralis,Padded sculpin,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu30,motu30,ASV1051,parent,30,Artedius fenestralis,Padded sculpin,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu30,motu30,ASV1072,parent,30,Artedius fenestralis,Padded sculpin,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu30,motu30,ASV1242,parent,30,Artedius fenestralis,Padded sculpin,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu30,motu30,ASV2105,parent,30,Artedius fenestralis,Padded sculpin,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu30,motu30,ASV2130,parent,30,Artedius fenestralis,Padded sculpin,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu30,motu30,ASV2631,parent,30,Artedius fenestralis,Padded sculpin,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu30,motu30,ASV3277,parent,30,Artedius fenestralis,Padded sculpin,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu30,motu30,ASV3375,parent,30,Artedius fenestralis,Padded sculpin,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu299,motu299,ASV754,parent,321,Artedius fenestralis,Padded sculpin,species,98.837,3.47e-83,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu1229,motu1229,ASV3149,parent,1241,Artedius fenestralis,Padded sculpin,species,98.837,3.47e-83,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu1233,motu1233,ASV3154,parent,1245,Artedius fenestralis,Padded sculpin,species,96.407,1.25e-72,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu1269,motu1269,ASV3223,parent,1280,Artedius fenestralis,Padded sculpin,species,99.415,2.68e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,NA
motu76,motu76,ASV88,parent,73,Artedius harringtoni,Scalyhead sculpin,species,100,5.7300000000000005e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,north to central cali,Sculpins,https://www.fishbase.ca/summary/Artedius-harringtoni.html,1,NA
motu76,motu76,ASV1616,parent,73,Artedius harringtoni,Scalyhead sculpin,species,100,5.7300000000000005e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,north to central cali,Sculpins,https://www.fishbase.ca/summary/Artedius-harringtoni.html,1,NA
motu76,motu76,ASV1804,parent,73,Artedius harringtoni,Scalyhead sculpin,species,100,5.7300000000000005e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,north to central cali,Sculpins,https://www.fishbase.ca/summary/Artedius-harringtoni.html,1,NA
motu76,motu76,ASV3330,parent,73,Artedius harringtoni,Scalyhead sculpin,species,100,5.7300000000000005e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,north to central cali,Sculpins,https://www.fishbase.ca/summary/Artedius-harringtoni.html,1,NA
motu76,motu76,ASV3334,parent,73,Artedius harringtoni,Scalyhead sculpin,species,100,5.7300000000000005e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,north to central cali,Sculpins,https://www.fishbase.ca/summary/Artedius-harringtoni.html,1,NA
motu51,motu51,ASV55,parent,48,Artedius lateralis,Smoothhead sculpin,species,99.415,2.66e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/ARTEDIUS-LATERALIS.html,1,NA
motu51,motu51,ASV210,parent,48,Artedius lateralis,Smoothhead sculpin,species,99.415,2.66e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/ARTEDIUS-LATERALIS.html,1,NA
motu51,motu51,ASV392,parent,48,Artedius lateralis,Smoothhead sculpin,species,99.415,2.66e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/ARTEDIUS-LATERALIS.html,1,NA
motu51,motu51,ASV499,parent,48,Artedius lateralis,Smoothhead sculpin,species,99.415,2.66e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/ARTEDIUS-LATERALIS.html,1,NA
motu51,motu51,ASV1357,parent,48,Artedius lateralis,Smoothhead sculpin,species,99.415,2.66e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/ARTEDIUS-LATERALIS.html,1,NA
motu51,motu51,ASV2431,parent,48,Artedius lateralis,Smoothhead sculpin,species,99.415,2.66e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/ARTEDIUS-LATERALIS.html,1,NA
motu51,motu51,ASV342,parent,48,Artedius lateralis,Smoothhead sculpin,species,99.415,2.66e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/ARTEDIUS-LATERALIS.html,1,NA
motu51,motu51,ASV860,parent,48,Artedius lateralis,Smoothhead sculpin,species,99.415,2.66e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/ARTEDIUS-LATERALIS.html,1,NA
motu51,motu51,ASV2824,parent,48,Artedius lateralis,Smoothhead sculpin,species,99.415,2.66e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/ARTEDIUS-LATERALIS.html,1,NA
motu861,motu861,ASV2340,parent,880,Artedius lateralis,Smoothhead sculpin,species,99.405,1.24e-82,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/ARTEDIUS-LATERALIS.html,1,NA
motu477,motu477,ASV1305,parent,508,Artedius notospilotus,Bonehead sculpin,species,100,5.7300000000000005e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,NA,NA,1,NA
motu74,motu74,ASV86,parent,71,Ascelichthys rhodorus,Rosylip sculpin,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Ascelichthys,0,north to central CA,Sculpins,https://www.fishbase.ca/summary/4051,1,NA
motu74,motu74,ASV2632,parent,71,Ascelichthys rhodorus,Rosylip sculpin,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Ascelichthys,0,north to central CA,Sculpins,https://www.fishbase.ca/summary/4051,1,NA
motu4,motu4,ASV4,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV152,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV171,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV183,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV190,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV201,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV219,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV223,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV390,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV422,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV446,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV459,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV548,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV577,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV595,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV603,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV613,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV655,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV823,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV1008,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV1086,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV1098,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV1227,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV1279,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV1401,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV1591,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV1603,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV1647,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV1983,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV2561,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV2651,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV3270,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV3388,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu4,motu4,ASV3568,parent,4,Atherinops affinis,Topsmelt silverside,species,95.858,1.2299999999999999e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu358,motu358,ASV932,parent,377,Atherinops affinis,Topsmelt silverside,species,95.238,2.06e-70,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu661,motu661,ASV1812,parent,684,Atherinops affinis,Topsmelt silverside,species,94.643,9.59e-69,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu901,motu901,ASV2457,parent,922,Atherinops affinis,Topsmelt silverside,species,95.238,2.06e-70,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu1059,motu1059,ASV2837,parent,1072,Atherinops affinis,Topsmelt silverside,species,94.675,2.6699999999999997e-69,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu1172,motu1172,ASV3038,parent,1186,Atherinops affinis,Topsmelt silverside,species,94.675,2.6699999999999997e-69,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu1308,motu1308,ASV3307,parent,1318,Atherinops affinis,Topsmelt silverside,species,94.083,1.24e-67,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu1797,motu1797,ASV3916,parent,1788,Atherinops affinis,Topsmelt silverside,species,95.858,1.6399999999999998e-72,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,NA
motu53,motu53,ASV58,parent,52,Atherinopsis californiensis,Jack silverside,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,"south to Yaquina Bay, OR",NA,NA,1,NA
motu53,motu53,ASV930,parent,52,Atherinopsis californiensis,Jack silverside,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,"south to Yaquina Bay, OR",NA,NA,1,NA
motu53,motu53,ASV1123,parent,52,Atherinopsis californiensis,Jack silverside,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,"south to Yaquina Bay, OR",NA,NA,1,NA
motu53,motu53,ASV1276,parent,52,Atherinopsis californiensis,Jack silverside,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,"south to Yaquina Bay, OR",NA,NA,1,NA
motu53,motu53,ASV2406,parent,52,Atherinopsis californiensis,Jack silverside,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,"south to Yaquina Bay, OR",NA,NA,1,NA
motu53,motu53,ASV2407,parent,52,Atherinopsis californiensis,Jack silverside,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,"south to Yaquina Bay, OR",NA,NA,1,NA
motu53,motu53,ASV2608,parent,52,Atherinopsis californiensis,Jack silverside,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,"south to Yaquina Bay, OR",NA,NA,1,NA
motu53,motu53,ASV2722,parent,52,Atherinopsis californiensis,Jack silverside,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,"south to Yaquina Bay, OR",NA,NA,1,NA
motu53,motu53,ASV3515,parent,52,Atherinopsis californiensis,Jack silverside,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,"south to Yaquina Bay, OR",NA,NA,1,NA
motu55,motu55,ASV61,parent,53,Aulorhynchus flavidus,Tube-snout,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0,NA,Other,https://www.fishbase.ca/summary/3270,1,NA
motu55,motu55,ASV496,parent,53,Aulorhynchus flavidus,Tube-snout,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0,NA,Other,https://www.fishbase.ca/summary/3270,1,NA
motu55,motu55,ASV901,parent,53,Aulorhynchus flavidus,Tube-snout,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0,NA,Other,https://www.fishbase.ca/summary/3270,1,NA
motu55,motu55,ASV1436,parent,53,Aulorhynchus flavidus,Tube-snout,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0,NA,Other,https://www.fishbase.ca/summary/3270,1,NA
motu55,motu55,ASV1774,parent,53,Aulorhynchus flavidus,Tube-snout,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0,NA,Other,https://www.fishbase.ca/summary/3270,1,NA
motu55,motu55,ASV2017,parent,53,Aulorhynchus flavidus,Tube-snout,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0,NA,Other,https://www.fishbase.ca/summary/3270,1,NA
