found_taxa,common_name,dangerlevel,temp_95,sti_value,region_label,decimal_latitude,site_last5_meansst,site_last5_temp75,site_last5_temp95
Syngnathus californiensis,Bay pipefish,1 safe,18.918750000000003,13.196948692152915,"Puget Sound & Padilla Bay, Washington",48.56302955,13.234662873641303,14.3208984375,15.56196640625
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"Puget Sound & Padilla Bay, Washington",48.56302955,13.234662873641303,14.3208984375,15.56196640625
Ammodytes personatus,Pacific sandlance,1 safe,15.60675,10.361521879728333,"Puget Sound & Padilla Bay, Washington",48.56302955,13.234662873641303,14.3208984375,15.56196640625
Clupea pallasii,Pacific herring,2 uncomfortable,15.0505,8.531887571773222,"Puget Sound & Padilla Bay, Washington",48.56302955,13.234662873641303,14.3208984375,15.56196640625
Apodichthys flavidus,Penpoint gunnel,1 safe,19.159333333333333,13.204074963924963,"Puget Sound & Padilla Bay, Washington",48.56302955,13.234662873641303,14.3208984375,15.56196640625
Lumpenus sagitta,Snake prickleback,1 safe,18.639999999999997,11.613569225143198,"Puget Sound & Padilla Bay, Washington",48.56302955,13.234662873641303,14.3208984375,15.56196640625
Pleuronichthys coenosus,C-O sole,1 safe,15.750833333333334,11.68927101067946,"Puget Sound & Padilla Bay, Washington",48.56302955,13.234662873641303,14.3208984375,15.56196640625
Cymatogaster aggregata,Shiner perch,2 uncomfortable,16.17,11.206163030265502,"Puget Sound & Padilla Bay, Washington",48.70442085,14.276893851902173,15.58500390625,16.629678125
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Puget Sound & Padilla Bay, Washington",48.70442085,14.276893851902173,15.58500390625,16.629678125
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Puget Sound & Padilla Bay, Washington",48.70442085,14.276893851902173,15.58500390625,16.629678125
Apodichthys flavidus,Penpoint gunnel,1 safe,19.159333333333333,13.204074963924963,"Puget Sound & Padilla Bay, Washington",48.70442085,14.276893851902173,15.58500390625,16.629678125
Myoxocephalus stelleri,Steller's sculpin,1 safe,27.89,23.2283897139714,"Puget Sound & Padilla Bay, Washington",48.70442085,14.276893851902173,15.58500390625,16.629678125
Clupea pallasii,Pacific herring,3 high,15.0505,8.531887571773222,"Puget Sound & Padilla Bay, Washington",48.70442085,14.276893851902173,15.58500390625,16.629678125
Syngnathus californiensis,Bay pipefish,1 safe,18.918750000000003,13.196948692152915,"Puget Sound & Padilla Bay, Washington",48.70442085,14.276893851902173,15.58500390625,16.629678125
Gadus chalcogrammus,Alaska pollock,3 high,14.707975,6.184568576686207,"Puget Sound & Padilla Bay, Washington",48.70442085,14.276893851902173,15.58500390625,16.629678125
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"Puget Sound & Padilla Bay, Washington",48.70442085,14.276893851902173,15.58500390625,16.629678125
Cymatogaster aggregata,Shiner perch,1 safe,16.17,11.206163030265502,"Puget Sound & Padilla Bay, Washington",48.482629825,12.67431377877238,13.66927205882353,15.060673529411764
Clupea pallasii,Pacific herring,2 uncomfortable,15.0505,8.531887571773222,"Puget Sound & Padilla Bay, Washington",48.482629825,12.67431377877238,13.66927205882353,15.060673529411764
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Puget Sound & Padilla Bay, Washington",48.482629825,12.67431377877238,13.66927205882353,15.060673529411764
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"Puget Sound & Padilla Bay, Washington",48.482629825,12.67431377877238,13.66927205882353,15.060673529411764
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Puget Sound & Padilla Bay, Washington",48.482629825,12.67431377877238,13.66927205882353,15.060673529411764
Syngnathus californiensis,Bay pipefish,1 safe,18.918750000000003,13.196948692152915,"Puget Sound & Padilla Bay, Washington",48.482629825,12.67431377877238,13.66927205882353,15.060673529411764
Cymatogaster aggregata,Shiner perch,2 uncomfortable,16.17,11.206163030265502,"Puget Sound & Padilla Bay, Washington",48.6917997,14.240198331171934,15.67602380952381,16.853908333333333
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Puget Sound & Padilla Bay, Washington",48.6917997,14.240198331171934,15.67602380952381,16.853908333333333
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Puget Sound & Padilla Bay, Washington",48.6917997,14.240198331171934,15.67602380952381,16.853908333333333
Enophrys bison,Buffalo sculpin,2 uncomfortable,16.535583333333335,11.671476138729211,"Puget Sound & Padilla Bay, Washington",48.6917997,14.240198331171934,15.67602380952381,16.853908333333333
Brachyistius frenatus,Kelp perch,1 safe,18.682,12.472343380614657,"Puget Sound & Padilla Bay, Washington",48.6917997,14.240198331171934,15.67602380952381,16.853908333333333
Artedius fenestralis,Padded sculpin,2 uncomfortable,16.822738095238094,11.794433497536946,"Puget Sound & Padilla Bay, Washington",48.6917997,14.240198331171934,15.67602380952381,16.853908333333333
Ammodytes personatus,Pacific sandlance,3 high,15.60675,10.361521879728333,"Puget Sound & Padilla Bay, Washington",48.6917997,14.240198331171934,15.67602380952381,16.853908333333333
Embiotoca lateralis,Striped seaperch,1 safe,20.128,14.143670776316709,"Puget Sound & Padilla Bay, Washington",48.6917997,14.240198331171934,15.67602380952381,16.853908333333333
Cymatogaster aggregata,Shiner perch,1 safe,16.17,11.206163030265502,"Puget Sound & Padilla Bay, Washington",48.468704175,12.652446428571428,13.626973214285716,14.985940178571429
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"Puget Sound & Padilla Bay, Washington",48.468704175,12.652446428571428,13.626973214285716,14.985940178571429
Enophrys bison,Buffalo sculpin,1 safe,16.535583333333335,11.671476138729211,"Puget Sound & Padilla Bay, Washington",48.468704175,12.652446428571428,13.626973214285716,14.985940178571429
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Puget Sound & Padilla Bay, Washington",48.468704175,12.652446428571428,13.626973214285716,14.985940178571429
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Puget Sound & Padilla Bay, Washington",48.468704175,12.652446428571428,13.626973214285716,14.985940178571429
Psychrolutes paradoxus,Tadpole sculpin,1 safe,16.988660714285714,8.605472298020333,"Puget Sound & Padilla Bay, Washington",48.468704175,12.652446428571428,13.626973214285716,14.985940178571429
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Puget Sound & Padilla Bay, Washington",48.468704175,12.652446428571428,13.626973214285716,14.985940178571429
Liparis greeni,Lobefin snailfish,1 safe,18.23,14.3855,"Puget Sound & Padilla Bay, Washington",48.468704175,12.652446428571428,13.626973214285716,14.985940178571429
Clupea pallasii,Pacific herring,1 safe,15.0505,8.531887571773222,"Puget Sound & Padilla Bay, Washington",48.468704175,12.652446428571428,13.626973214285716,14.985940178571429
Lumpenus sagitta,Snake prickleback,1 safe,18.639999999999997,11.613569225143198,"Puget Sound & Padilla Bay, Washington",48.468704175,12.652446428571428,13.626973214285716,14.985940178571429
Microgadus proximus,Pacific tomcod,1 safe,15.0775,11.272654950771225,"Puget Sound & Padilla Bay, Washington",48.468704175,12.652446428571428,13.626973214285716,14.985940178571429
Hexagrammos decagrammus,Kelp greenling,1 safe,15.347083333333329,6.611613300764646,"Puget Sound & Padilla Bay, Washington",48.468704175,12.652446428571428,13.626973214285716,14.985940178571429
Clupea pallasii,Pacific herring,2 uncomfortable,15.0505,8.531887571773222,"Coos Bay, Oregon",43.35965,12.567019565217391,13.63875,15.20413
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Bodega Bay, California",38.06559,13.900608058608059,14.753333333333334,16.288666666666664
Syngnathus californiensis,Bay pipefish,1 safe,18.918750000000003,13.196948692152915,"Bodega Bay, California",38.06559,13.900608058608059,14.753333333333334,16.288666666666664
Gibbonsia montereyensis,Crevice kelpfish,1 safe,21.61,14.992421296296296,"Bodega Bay, California",38.06559,13.900608058608059,14.753333333333334,16.288666666666664
Cymatogaster aggregata,Shiner perch,2 uncomfortable,16.17,11.206163030265502,"Bodega Bay, California",38.06559,13.900608058608059,14.753333333333334,16.288666666666664
Cymatogaster aggregata,Shiner perch,2 uncomfortable,16.17,11.206163030265502,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Clupea pallasii,Pacific herring,3 high,15.0505,8.531887571773222,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Oncorhynchus tshawytscha,Chinook salmon,2 uncomfortable,15.8,8.154796036642479,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Phanerodon vacca,Pile perch,1 safe,20.953125,15.681928201730544,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Pleuronichthys coenosus,C-O sole,2 uncomfortable,15.750833333333334,11.68927101067946,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Embiotoca lateralis,Striped seaperch,1 safe,20.128,14.143670776316709,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Rhinogobiops nicholsii,Blackeye goby,1 safe,17.923333333333332,14.205773411532611,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Apodichthys flavidus,Penpoint gunnel,1 safe,19.159333333333333,13.204074963924963,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Oxylebius pictus,Painted greenling,1 safe,18.629,12.843107784831426,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Brachyistius frenatus,Kelp perch,1 safe,18.682,12.472343380614657,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Citharichthys stigmaeus,Speckled sanddab,1 safe,17.331333333333333,12.891667937914477,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Artedius fenestralis,Padded sculpin,1 safe,16.822738095238094,11.794433497536946,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Cymatogaster aggregata,Shiner perch,2 uncomfortable,16.17,11.206163030265502,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Clupea pallasii,Pacific herring,3 high,15.0505,8.531887571773222,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Phanerodon vacca,Pile perch,1 safe,20.953125,15.681928201730544,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Hexagrammos decagrammus,Kelp greenling,2 uncomfortable,15.347083333333329,6.611613300764646,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Apodichthys flavidus,Penpoint gunnel,1 safe,19.159333333333333,13.204074963924963,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Artedius lateralis,Smoothhead sculpin,1 safe,16.69349999999999,11.925488405257935,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Artedius harringtoni,Scalyhead sculpin,2 uncomfortable,16.35349999999999,7.789592599349005,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Enophrys bison,Buffalo sculpin,1 safe,16.535583333333335,11.671476138729211,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Ophiodon elongatus,Lingcod,2 uncomfortable,16.113333333333333,12.20348177087046,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Gadus chalcogrammus,Alaska pollock,3 high,14.707975,6.184568576686207,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Cymatogaster aggregata,Shiner perch,2 uncomfortable,16.17,11.206163030265502,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Clupea pallasii,Pacific herring,3 high,15.0505,8.531887571773222,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Brachyistius frenatus,Kelp perch,1 safe,18.682,12.472343380614657,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Citharichthys stigmaeus,Speckled sanddab,1 safe,17.331333333333333,12.891667937914477,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Pleuronichthys coenosus,C-O sole,2 uncomfortable,15.750833333333334,11.68927101067946,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Lepidogobius lepidus,Bay goby,3 high,14.812666666666669,13.023486394557825,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Cymatogaster aggregata,Shiner perch,2 uncomfortable,16.17,11.206163030265502,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Clupea pallasii,Pacific herring,3 high,15.0505,8.531887571773222,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Phanerodon vacca,Pile perch,1 safe,20.953125,15.681928201730544,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Rhinogobiops nicholsii,Blackeye goby,1 safe,17.923333333333332,14.205773411532611,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Artedius lateralis,Smoothhead sculpin,1 safe,16.69349999999999,11.925488405257935,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Apodichthys flavidus,Penpoint gunnel,1 safe,19.159333333333333,13.204074963924963,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Ascelichthys rhodorus,Rosylip sculpin,2 uncomfortable,15.689499999999995,10.568128642501776,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
