found_taxa,common_name,rank,motu,motu_swarm,asv,curated,lulu_rank,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
uncultured bacterium,Bacteria,outgroup,motu268,motu268,ASV571,parent,289,uncultured bacterium,Bacteria,outgroup,98.828,1.19e-128,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu270,motu270,ASV575,parent,293,uncultured bacterium,Bacteria,outgroup,98.024,1.18e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu275,motu275,ASV595,parent,303,uncultured bacterium,Bacteria,outgroup,100,1.9499999999999998e-131,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu284,motu284,ASV614,parent,312,uncultured bacterium,Bacteria,outgroup,96.443,1.5400000000000001e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu287,motu287,ASV617,parent,238,uncultured bacterium,Bacteria,outgroup,98.047,2.5699999999999997e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu287,motu287,ASV1438,parent,238,uncultured bacterium,Bacteria,outgroup,98.438,5.53e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu287,motu287,ASV2168,parent,238,uncultured bacterium,Bacteria,outgroup,98.438,5.53e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu304,motu304,ASV646,parent,328,uncultured bacterium,Bacteria,outgroup,99.18,1.2000000000000002e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu309,motu309,ASV652,parent,253,uncultured bacterium,Bacteria,outgroup,97.143,7.26e-116,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu309,motu309,ASV1231,parent,253,uncultured bacterium,Bacteria,outgroup,96.735,3.38e-114,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu309,motu309,ASV1753,parent,253,uncultured bacterium,Bacteria,outgroup,97.551,1.56e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu311,motu311,ASV661,parent,229,uncultured bacterium,Bacteria,outgroup,96.484,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu311,motu311,ASV773,parent,229,uncultured bacterium,Bacteria,outgroup,96.875,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu311,motu311,ASV1389,parent,229,uncultured bacterium,Bacteria,outgroup,96.094,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu311,motu311,ASV1421,parent,229,uncultured bacterium,Bacteria,outgroup,97.266,5.57e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu312,motu312,ASV662,parent,334,uncultured bacterium,Bacteria,outgroup,100,1.5099999999999997e-132,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu315,motu315,ASV668,parent,337,uncultured bacterium,Bacteria,outgroup,99.18,1.2000000000000002e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu316,motu316,ASV669,parent,338,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu319,motu319,ASV672,parent,342,uncultured bacterium,Bacteria,outgroup,100,1.5099999999999997e-132,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu329,motu329,ASV689,parent,352,uncultured bacterium,Bacteria,outgroup,96.875,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu331,motu331,ASV691,parent,354,uncultured bacterium,Bacteria,outgroup,97.561,1.5400000000000001e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu334,motu334,ASV697,parent,357,uncultured bacterium,Bacteria,outgroup,97.98,9.54e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu335,motu335,ASV2132,parent,277,uncultured bacterium,Bacteria,outgroup,96.047,2.58e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu337,motu337,ASV703,parent,359,uncultured bacterium,Bacteria,outgroup,96.094,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu340,motu340,ASV711,parent,362,uncultured bacterium,Bacteria,outgroup,99.18,1.18e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu345,motu345,ASV722,parent,368,uncultured bacterium,Bacteria,outgroup,99.209,1.1699999999999998e-128,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu346,motu346,ASV723,parent,281,uncultured bacterium,Bacteria,outgroup,98.837,1.25e-83,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu346,motu346,ASV1427,parent,281,uncultured bacterium,Bacteria,outgroup,99.419,2.69e-85,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu347,motu347,ASV725,parent,369,uncultured bacterium,Bacteria,outgroup,97.959,3.309999999999999e-119,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu349,motu349,ASV731,parent,371,uncultured bacterium,Bacteria,outgroup,97.233,2.5599999999999998e-120,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu354,motu354,ASV740,parent,283,uncultured bacterium,Bacteria,outgroup,96.094,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu357,motu357,ASV743,parent,295,uncultured bacterium,Bacteria,outgroup,99.592,7.07e-126,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu357,motu357,ASV1962,parent,295,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu360,motu360,ASV748,parent,265,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu360,motu360,ASV821,parent,265,uncultured bacterium,Bacteria,outgroup,97.541,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu361,motu361,ASV750,parent,379,uncultured bacterium,Bacteria,outgroup,99.502,2.0599999999999996e-101,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu373,motu373,ASV769,parent,389,uncultured bacterium,Bacteria,outgroup,97.656,1.2000000000000002e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu374,motu374,ASV770,parent,299,uncultured bacterium,Bacteria,outgroup,99.209,1.1699999999999998e-128,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu374,motu374,ASV1548,parent,299,uncultured bacterium,Bacteria,outgroup,98.814,5.46e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu374,motu374,ASV1549,parent,299,uncultured bacterium,Bacteria,outgroup,98.419,2.54e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu375,motu375,ASV771,parent,390,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu377,motu377,ASV774,parent,392,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu385,motu385,ASV785,parent,401,uncultured bacterium,Bacteria,outgroup,97.628,5.5e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu387,motu387,ASV792,parent,403,uncultured bacterium,Bacteria,outgroup,98.031,1.18e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu402,motu402,ASV814,parent,291,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu402,motu402,ASV1186,parent,291,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu402,motu402,ASV1269,parent,291,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu402,motu402,ASV1671,parent,291,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu402,motu402,ASV1433,parent,291,uncultured bacterium,Bacteria,outgroup,97.541,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu406,motu406,ASV826,parent,427,uncultured bacterium,Bacteria,outgroup,97.071,1.5499999999999997e-112,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu410,motu410,ASV834,parent,431,uncultured bacterium,Bacteria,outgroup,96.735,3.33e-114,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu411,motu411,ASV839,parent,332,uncultured bacterium,Bacteria,outgroup,97.541,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu411,motu411,ASV1767,parent,332,uncultured bacterium,Bacteria,outgroup,97.131,2.61e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu420,motu420,ASV854,parent,440,uncultured bacterium,Bacteria,outgroup,97.541,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu423,motu423,ASV858,parent,444,uncultured bacterium,Bacteria,outgroup,97.551,1.5400000000000001e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu428,motu428,ASV865,parent,346,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu428,motu428,ASV1865,parent,346,uncultured bacterium,Bacteria,outgroup,99.592,7.07e-126,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu429,motu429,ASV866,parent,449,uncultured bacterium,Bacteria,outgroup,100,4.599999999999999e-143,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu433,motu433,ASV870,parent,452,uncultured bacterium,Bacteria,outgroup,97.551,1.5400000000000001e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu440,motu440,ASV884,parent,460,uncultured bacterium,Bacteria,outgroup,99.18,1.2000000000000002e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu441,motu441,ASV885,parent,461,uncultured bacterium,Bacteria,outgroup,98.047,2.5699999999999997e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu445,motu445,ASV891,parent,467,uncultured bacterium,Bacteria,outgroup,97.321,2.63e-105,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu447,motu447,ASV893,parent,470,uncultured bacterium,Bacteria,outgroup,98.814,5.46e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu450,motu450,ASV896,parent,474,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu454,motu454,ASV904,parent,477,uncultured bacterium,Bacteria,outgroup,97.959,3.309999999999999e-119,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu455,motu455,ASV905,parent,479,uncultured bacterium,Bacteria,outgroup,98.024,1.18e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu458,motu458,ASV908,parent,482,uncultured bacterium,Bacteria,outgroup,98.814,5.46e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu460,motu460,ASV914,parent,486,uncultured bacterium,Bacteria,outgroup,99.209,1.1699999999999998e-128,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu462,motu462,ASV918,parent,488,uncultured bacterium,Bacteria,outgroup,98.024,1.18e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu468,motu468,ASV930,parent,492,uncultured bacterium,Bacteria,outgroup,99.605,2.5199999999999995e-130,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu478,motu478,ASV947,parent,341,uncultured bacterium,Bacteria,outgroup,97.475,4.44e-93,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu478,motu478,ASV1099,parent,341,uncultured bacterium,Bacteria,outgroup,97.98,9.54e-95,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu478,motu478,ASV1422,parent,341,uncultured bacterium,Bacteria,outgroup,98.485,2.0499999999999997e-96,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu479,motu479,ASV948,parent,340,uncultured bacterium,Bacteria,outgroup,98.367,7.119999999999999e-121,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu479,motu479,ASV1157,parent,340,uncultured bacterium,Bacteria,outgroup,98.776,1.53e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu479,motu479,ASV1340,parent,340,uncultured bacterium,Bacteria,outgroup,98.367,7.119999999999999e-121,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu479,motu479,ASV1899,parent,340,uncultured bacterium,Bacteria,outgroup,98.367,7.119999999999999e-121,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu484,motu484,ASV958,parent,506,uncultured bacterium,Bacteria,outgroup,97.233,2.5599999999999998e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu486,motu486,ASV965,parent,509,uncultured bacterium,Bacteria,outgroup,98.814,5.46e-127,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu488,motu488,ASV967,parent,384,uncultured bacterium,Bacteria,outgroup,96.327,1.5699999999999998e-112,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu495,motu495,ASV976,parent,517,uncultured bacterium,Bacteria,outgroup,97.143,7.169999999999999e-116,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu496,motu496,ASV977,parent,518,uncultured bacterium,Bacteria,outgroup,97.266,5.57e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu507,motu507,ASV999,parent,532,uncultured bacterium,Bacteria,outgroup,99.592,7.07e-126,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu508,motu508,ASV1001,parent,534,uncultured bacterium,Bacteria,outgroup,98.419,2.54e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu512,motu512,ASV1009,parent,537,uncultured bacterium,Bacteria,outgroup,100,1.1799999999999999e-133,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu515,motu515,ASV1012,parent,420,uncultured bacterium,Bacteria,outgroup,97.131,2.61e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu515,motu515,ASV1826,parent,420,uncultured bacterium,Bacteria,outgroup,97.541,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu515,motu515,ASV2121,parent,420,uncultured bacterium,Bacteria,outgroup,97.131,2.61e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu517,motu517,ASV1015,parent,542,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu522,motu522,ASV1024,parent,426,uncultured bacterium,Bacteria,outgroup,97.656,1.2000000000000002e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu522,motu522,ASV1764,parent,426,uncultured bacterium,Bacteria,outgroup,97.266,5.57e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu527,motu527,ASV1029,parent,405,uncultured bacterium,Bacteria,outgroup,98.367,7.119999999999999e-121,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu527,motu527,ASV1466,parent,405,uncultured bacterium,Bacteria,outgroup,97.959,3.309999999999999e-119,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu527,motu527,ASV1819,parent,405,uncultured bacterium,Bacteria,outgroup,97.959,3.309999999999999e-119,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu529,motu529,ASV1032,parent,552,uncultured bacterium,Bacteria,outgroup,98.419,2.54e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu531,motu531,ASV1035,parent,554,uncultured bacterium,Bacteria,outgroup,96.311,5.649999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu533,motu533,ASV1037,parent,556,uncultured bacterium,Bacteria,outgroup,96.047,2.58e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu534,motu534,ASV1038,parent,557,uncultured bacterium,Bacteria,outgroup,97.266,5.57e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu540,motu540,ASV1044,parent,562,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu542,motu542,ASV1046,parent,564,uncultured bacterium,Bacteria,outgroup,99.267,9.919999999999999e-140,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu543,motu543,ASV1048,parent,565,uncultured bacterium,Bacteria,outgroup,98.438,5.53e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu545,motu545,ASV1050,parent,568,uncultured bacterium,Bacteria,outgroup,96.85,3.329999999999999e-119,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu546,motu546,ASV1051,parent,567,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu553,motu553,ASV1060,parent,576,uncultured bacterium,Bacteria,outgroup,97.131,2.61e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu557,motu557,ASV1066,parent,581,uncultured bacterium,Bacteria,outgroup,97.143,7.26e-116,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu559,motu559,ASV1069,parent,583,uncultured bacterium,Bacteria,outgroup,98.047,2.5699999999999997e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu563,motu563,ASV1074,parent,587,uncultured bacterium,Bacteria,outgroup,97.551,1.5400000000000001e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu565,motu565,ASV1076,parent,589,uncultured bacterium,Bacteria,outgroup,98.814,5.46e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu569,motu569,ASV1080,parent,592,uncultured bacterium,Bacteria,outgroup,99.184,3.3299999999999997e-124,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu575,motu575,ASV1087,parent,600,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu582,motu582,ASV1098,parent,462,uncultured bacterium,Bacteria,outgroup,99.219,2.5599999999999996e-130,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu582,motu582,ASV1957,parent,462,uncultured bacterium,Bacteria,outgroup,98.828,1.19e-128,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu587,motu587,ASV1108,parent,472,uncultured bacterium,Bacteria,outgroup,98.431,1.9899999999999998e-126,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu587,motu587,ASV2083,parent,472,uncultured bacterium,Bacteria,outgroup,98.039,9.259999999999999e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu589,motu589,ASV1112,parent,613,uncultured bacterium,Bacteria,outgroup,98.047,2.5699999999999997e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu593,motu593,ASV1117,parent,422,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu593,motu593,ASV1512,parent,422,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu593,motu593,ASV1516,parent,422,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu593,motu593,ASV1593,parent,422,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu595,motu595,ASV1120,parent,406,uncultured bacterium,Bacteria,outgroup,96.443,5.54e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu595,motu595,ASV1129,parent,406,uncultured bacterium,Bacteria,outgroup,96.047,2.58e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu595,motu595,ASV1948,parent,406,uncultured bacterium,Bacteria,outgroup,96.838,1.19e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu596,motu596,ASV1121,parent,616,uncultured bacterium,Bacteria,outgroup,97.561,4.299999999999999e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu597,motu597,ASV1122,parent,617,uncultured bacterium,Bacteria,outgroup,97.266,5.57e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu598,motu598,ASV1123,parent,618,uncultured bacterium,Bacteria,outgroup,98.406,3.2899999999999996e-124,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu601,motu601,ASV1126,parent,619,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu602,motu602,ASV1127,parent,620,uncultured bacterium,Bacteria,outgroup,97.628,5.5e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu607,motu607,ASV1134,parent,624,uncultured bacterium,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu608,motu608,ASV1135,parent,625,uncultured bacterium,Bacteria,outgroup,97.638,1.5400000000000002e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu609,motu609,ASV1136,parent,626,uncultured bacterium,Bacteria,outgroup,99.213,3.28e-129,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu613,motu613,ASV1140,parent,629,uncultured bacterium,Bacteria,outgroup,98.814,5.46e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu614,motu614,ASV1145,parent,630,uncultured bacterium,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu640,motu640,ASV1181,parent,660,uncultured bacterium,Bacteria,outgroup,96.887,7.239999999999999e-121,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu642,motu642,ASV1185,parent,661,uncultured bacterium,Bacteria,outgroup,97.908,7.169999999999999e-116,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu644,motu644,ASV1188,parent,663,uncultured bacterium,Bacteria,outgroup,97.551,1.5400000000000001e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu645,motu645,ASV1189,parent,664,uncultured bacterium,Bacteria,outgroup,98.419,2.54e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu648,motu648,ASV1193,parent,667,uncultured bacterium,Bacteria,outgroup,100,1.9499999999999998e-131,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu651,motu651,ASV1197,parent,670,uncultured bacterium,Bacteria,outgroup,97.959,3.309999999999999e-119,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu654,motu654,ASV1201,parent,673,uncultured bacterium,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu668,motu668,ASV1219,parent,686,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
