found_taxa,common_name,rank,motu,motu_swarm,asv,curated,lulu_rank,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
Bacteria,Bacteria,outgroup,motu346,motu346,ASV641,parent,365,Bacteria,Bacteria,outgroup,95.51,3.74e-109,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu354,motu354,ASV655,parent,279,Bacteria,Bacteria,outgroup,100,4.599999999999999e-143,Bacteria,Cyanobacteriota,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,NA
Bacteria,Bacteria,outgroup,motu354,motu354,ASV1186,parent,279,Bacteria,Bacteria,outgroup,99.634,2.14e-141,Bacteria,Cyanobacteriota,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,NA
Bacteria,Bacteria,outgroup,motu355,motu355,ASV657,parent,274,Bacteria,Bacteria,outgroup,94.141,1.22e-108,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu355,motu355,ASV1030,parent,274,Bacteria,Bacteria,outgroup,94.531,2.6299999999999995e-110,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu369,motu369,ASV673,parent,384,Bacteria,Bacteria,outgroup,94.979,3.38e-104,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu374,motu374,ASV681,parent,390,Bacteria,Bacteria,outgroup,99.265,3.58e-139,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu379,motu379,ASV689,parent,396,Bacteria,Bacteria,outgroup,100,1.28e-143,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu384,motu384,ASV697,parent,300,Bacteria,Bacteria,outgroup,96.875,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu384,motu384,ASV1293,parent,300,Bacteria,Bacteria,outgroup,97.266,5.57e-122,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu385,motu385,ASV699,parent,401,Bacteria,Bacteria,outgroup,93.281,1.22e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu386,motu386,ASV700,parent,400,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu389,motu389,ASV704,parent,404,Bacteria,Bacteria,outgroup,90.588,5.74e-92,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu401,motu401,ASV728,parent,305,Bacteria,Bacteria,outgroup,94.862,2.5999999999999996e-110,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu401,motu401,ASV1109,parent,305,Bacteria,Bacteria,outgroup,95.257,5.579999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu402,motu402,ASV732,parent,422,Bacteria,Bacteria,outgroup,91.304,2.65e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu404,motu404,ASV734,parent,424,Bacteria,Bacteria,outgroup,96.047,2.58e-115,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu405,motu405,ASV737,parent,425,Bacteria,Bacteria,outgroup,100,4.599999999999999e-143,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu406,motu406,ASV738,parent,426,Bacteria,Bacteria,outgroup,100,1.9499999999999998e-131,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu408,motu408,ASV741,parent,428,Bacteria,Bacteria,outgroup,91.429,1.62e-92,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu411,motu411,ASV744,parent,432,Bacteria,Bacteria,outgroup,86.905,2.73e-75,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu412,motu412,ASV745,parent,433,Bacteria,Bacteria,outgroup,91.339,2.65e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu416,motu416,ASV750,parent,304,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu416,motu416,ASV961,parent,304,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu421,motu421,ASV759,parent,441,Bacteria,Bacteria,outgroup,92.885,5.66e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu428,motu428,ASV769,parent,449,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu429,motu429,ASV771,parent,450,Bacteria,Bacteria,outgroup,85.02,2.77e-65,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu434,motu434,ASV776,parent,458,Bacteria,Bacteria,outgroup,93.952,3.38e-104,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu438,motu438,ASV784,parent,463,Bacteria,Bacteria,outgroup,91.7,5.7e-97,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu441,motu441,ASV787,parent,466,Bacteria,Bacteria,outgroup,94.821,3.3599999999999996e-109,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu442,motu442,ASV788,parent,465,Bacteria,Bacteria,outgroup,95.312,1.21e-113,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu444,motu444,ASV794,parent,469,Bacteria,Bacteria,outgroup,85.455,1.3e-58,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu446,motu446,ASV796,parent,472,Bacteria,Bacteria,outgroup,95.312,5.579999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu448,motu448,ASV800,parent,352,Bacteria,Bacteria,outgroup,91.373,2.65e-95,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu448,motu448,ASV1547,parent,352,Bacteria,Bacteria,outgroup,91.765,5.7e-97,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu449,motu449,ASV803,parent,357,Bacteria,Bacteria,outgroup,92.969,1.23e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu449,motu449,ASV1910,parent,357,Bacteria,Bacteria,outgroup,92.578,5.73e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu459,motu459,ASV1146,parent,349,Bacteria,Bacteria,outgroup,91.25,4.4699999999999995e-88,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu467,motu467,ASV829,parent,489,Bacteria,Bacteria,outgroup,94.071,5.62e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu469,motu469,ASV832,parent,491,Bacteria,Bacteria,outgroup,98.024,1.18e-123,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu473,motu473,ASV842,parent,494,Bacteria,Bacteria,outgroup,91.561,9.599999999999999e-90,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu474,motu474,ASV1451,parent,372,Bacteria,Bacteria,outgroup,95.918,7.31e-111,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu478,motu478,ASV848,parent,499,Bacteria,Bacteria,outgroup,89.069,1.62e-82,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu487,motu487,ASV860,parent,513,Bacteria,Bacteria,outgroup,89.37,5.809999999999999e-87,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu490,motu490,ASV868,parent,516,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu494,motu494,ASV872,parent,520,Bacteria,Bacteria,outgroup,91.561,9.599999999999999e-90,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu496,motu496,ASV874,parent,403,Bacteria,Bacteria,outgroup,91.561,9.599999999999999e-90,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu496,motu496,ASV1882,parent,403,Bacteria,Bacteria,outgroup,91.983,2.06e-91,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu498,motu498,ASV878,parent,523,Bacteria,Bacteria,outgroup,95.686,9.39e-115,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu500,motu500,ASV880,parent,525,Bacteria,Bacteria,outgroup,93.75,5.689999999999999e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu501,motu501,ASV881,parent,526,Bacteria,Bacteria,outgroup,96.047,2.58e-115,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu503,motu503,ASV883,parent,528,Bacteria,Bacteria,outgroup,93.281,1.22e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu505,motu505,ASV885,parent,530,Bacteria,Bacteria,outgroup,91.667,2.91e-105,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu508,motu508,ASV891,parent,533,Bacteria,Bacteria,outgroup,99.605,2.5199999999999995e-130,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,NA,NA
Bacteria,Bacteria,outgroup,motu512,motu512,ASV895,parent,536,Bacteria,Bacteria,outgroup,94.094,5.62e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu517,motu517,ASV901,parent,539,Bacteria,Bacteria,outgroup,93.359,2.65e-105,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu519,motu519,ASV904,parent,541,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu522,motu522,ASV907,parent,544,Bacteria,Bacteria,outgroup,85.425,5.949999999999999e-67,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu523,motu523,ASV908,parent,545,Bacteria,Bacteria,outgroup,91.2,1.23e-93,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu524,motu524,ASV909,parent,420,Bacteria,Bacteria,outgroup,93.416,9.470000000000001e-100,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu524,motu524,ASV1673,parent,420,Bacteria,Bacteria,outgroup,92.885,5.66e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu526,motu526,ASV911,parent,547,Bacteria,Bacteria,outgroup,91.085,2.6899999999999998e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu528,motu528,ASV913,parent,549,Bacteria,Bacteria,outgroup,86.939,3.5299999999999997e-74,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu531,motu531,ASV916,parent,552,Bacteria,Bacteria,outgroup,99.598,4.2199999999999997e-128,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu534,motu534,ASV919,parent,555,Bacteria,Bacteria,outgroup,90.588,5.74e-92,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu536,motu536,ASV921,parent,557,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu537,motu537,ASV922,parent,558,Bacteria,Bacteria,outgroup,88.235,5.819999999999999e-82,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu538,motu538,ASV924,parent,560,Bacteria,Bacteria,outgroup,93.281,1.22e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu539,motu539,ASV926,parent,429,Bacteria,Bacteria,outgroup,93.75,5.689999999999999e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu539,motu539,ASV1639,parent,429,Bacteria,Bacteria,outgroup,93.75,5.689999999999999e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu541,motu541,ASV928,parent,563,Bacteria,Bacteria,outgroup,93.75,5.689999999999999e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu543,motu543,ASV930,parent,566,Bacteria,Bacteria,outgroup,91.12,2.6899999999999998e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu545,motu545,ASV932,parent,568,Bacteria,Bacteria,outgroup,94.531,2.6299999999999995e-110,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu547,motu547,ASV935,parent,570,Bacteria,Bacteria,outgroup,91.7,5.7e-97,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu551,motu551,ASV939,parent,574,Bacteria,Bacteria,outgroup,96.471,4.34e-118,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu554,motu554,ASV942,parent,578,Bacteria,Bacteria,outgroup,93.878,1.75e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu557,motu557,ASV945,parent,580,Bacteria,Bacteria,outgroup,93.307,1.22e-103,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu559,motu559,ASV947,parent,583,Bacteria,Bacteria,outgroup,91.77,1.6e-92,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu563,motu563,ASV951,parent,587,Bacteria,Bacteria,outgroup,100,1.28e-143,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu564,motu564,ASV953,parent,588,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu569,motu569,ASV960,parent,592,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Chloroflexota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu571,motu571,ASV964,parent,594,Bacteria,Bacteria,outgroup,94.531,2.6299999999999995e-110,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu572,motu572,ASV965,parent,595,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu574,motu574,ASV968,parent,596,Bacteria,Bacteria,outgroup,93.22,7.369999999999999e-96,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu576,motu576,ASV971,parent,411,Bacteria,Bacteria,outgroup,94.071,5.62e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu576,motu576,ASV1074,parent,411,Bacteria,Bacteria,outgroup,93.676,2.6100000000000002e-105,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu577,motu577,ASV972,parent,599,Bacteria,Bacteria,outgroup,93.676,2.6100000000000002e-105,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu580,motu580,ASV976,parent,439,Bacteria,Bacteria,outgroup,94.142,7.319999999999999e-101,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu580,motu580,ASV1308,parent,439,Bacteria,Bacteria,outgroup,93.281,1.22e-103,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu580,motu580,ASV1987,parent,439,Bacteria,Bacteria,outgroup,94.142,7.319999999999999e-101,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu597,motu597,ASV995,parent,470,Bacteria,Bacteria,outgroup,100,1.28e-143,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu597,motu597,ASV1674,parent,470,Bacteria,Bacteria,outgroup,99.635,5.9499999999999996e-142,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu597,motu597,ASV1900,parent,470,Bacteria,Bacteria,outgroup,99.635,5.9499999999999996e-142,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu598,motu598,ASV996,parent,613,Bacteria,Bacteria,outgroup,91.561,9.599999999999999e-90,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu602,motu602,ASV1004,parent,617,Bacteria,Bacteria,outgroup,87.843,2.71e-80,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu603,motu603,ASV1005,parent,619,Bacteria,Bacteria,outgroup,93.676,2.6100000000000002e-105,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu604,motu604,ASV1006,parent,620,Bacteria,Bacteria,outgroup,88.189,5.819999999999999e-82,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu606,motu606,ASV1009,parent,623,Bacteria,Bacteria,outgroup,87.6,1.26e-78,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu607,motu607,ASV1010,parent,624,Bacteria,Bacteria,outgroup,100,1.28e-143,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu608,motu608,ASV1011,parent,625,Bacteria,Bacteria,outgroup,100,1.65e-142,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu611,motu611,ASV1015,parent,629,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Planctomycetota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu612,motu612,ASV1016,parent,630,Bacteria,Bacteria,outgroup,95.257,5.579999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu613,motu613,ASV1018,parent,631,Bacteria,Bacteria,outgroup,91.27,9.54e-95,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu614,motu614,ASV1020,parent,632,Bacteria,Bacteria,outgroup,98.828,1.19e-128,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu618,motu618,ASV1024,parent,637,Bacteria,Bacteria,outgroup,92.578,5.73e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu620,motu620,ASV1026,parent,639,Bacteria,Bacteria,outgroup,88.235,5.819999999999999e-82,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu621,motu621,ASV1027,parent,640,Bacteria,Bacteria,outgroup,88.095,2.09e-81,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu632,motu632,ASV1042,parent,650,Bacteria,Bacteria,outgroup,99.209,1.1699999999999998e-128,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Leucothrix,NA
Bacteria,Bacteria,outgroup,motu634,motu634,ASV1044,parent,652,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu635,motu635,ASV1045,parent,653,Bacteria,Bacteria,outgroup,90.514,5.74e-92,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu637,motu637,ASV1048,parent,655,Bacteria,Bacteria,outgroup,91.87,3.43e-94,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu640,motu640,ASV1053,parent,658,Bacteria,Bacteria,outgroup,87.795,2.71e-80,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu642,motu642,ASV1055,parent,660,Bacteria,Bacteria,outgroup,93.359,2.65e-105,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu644,motu644,ASV1060,parent,662,Bacteria,Bacteria,outgroup,91.051,2.6899999999999998e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu645,motu645,ASV1061,parent,468,Bacteria,Bacteria,outgroup,94.922,5.649999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu645,motu645,ASV1200,parent,468,Bacteria,Bacteria,outgroup,95.312,1.21e-113,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu658,motu658,ASV1079,parent,675,Bacteria,Bacteria,outgroup,92.969,1.23e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu661,motu661,ASV1084,parent,677,Bacteria,Bacteria,outgroup,99.209,1.1699999999999998e-128,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu665,motu665,ASV1090,parent,681,Bacteria,Bacteria,outgroup,86.122,7.640000000000001e-71,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu667,motu667,ASV1092,parent,683,Bacteria,Bacteria,outgroup,90.119,3.4499999999999995e-89,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu670,motu670,ASV1095,parent,511,Bacteria,Bacteria,outgroup,94.466,1.21e-108,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu670,motu670,ASV1524,parent,511,Bacteria,Bacteria,outgroup,94.862,2.5999999999999996e-110,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu671,motu671,ASV1096,parent,685,Bacteria,Bacteria,outgroup,96.484,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu676,motu676,ASV1101,parent,690,Bacteria,Bacteria,outgroup,96.356,1.1999999999999999e-113,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA
Bacteria,Bacteria,outgroup,motu680,motu680,ASV1108,parent,694,Bacteria,Bacteria,outgroup,85.317,1.28e-68,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu688,motu688,ASV1118,parent,701,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu696,motu696,ASV1127,parent,710,Bacteria,Bacteria,outgroup,94.466,1.21e-108,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu697,motu697,ASV1131,parent,711,Bacteria,Bacteria,outgroup,93.6,1.22e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu698,motu698,ASV1133,parent,713,Bacteria,Bacteria,outgroup,94.531,2.6299999999999995e-110,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu699,motu699,ASV1310,parent,510,Bacteria,Bacteria,outgroup,95.703,2.61e-115,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu702,motu702,ASV1138,parent,716,Bacteria,Bacteria,outgroup,94.922,5.649999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu703,motu703,ASV1139,parent,717,Bacteria,Bacteria,outgroup,92.913,5.66e-102,Bacteria,Campylobacterota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu705,motu705,ASV1141,parent,719,Bacteria,Bacteria,outgroup,90.514,5.74e-92,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu706,motu706,ASV1142,parent,720,Bacteria,Bacteria,outgroup,86.561,2.73e-75,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu708,motu708,ASV1144,parent,722,Bacteria,Bacteria,outgroup,89.412,5.779999999999999e-87,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu711,motu711,ASV1150,parent,725,Bacteria,Bacteria,outgroup,95.102,1.5799999999999997e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu713,motu713,ASV1152,parent,726,Bacteria,Bacteria,outgroup,92.578,5.73e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu715,motu715,ASV1155,parent,730,Bacteria,Bacteria,outgroup,94.862,2.5999999999999996e-110,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu716,motu716,ASV1156,parent,731,Bacteria,Bacteria,outgroup,93.061,3.4099999999999994e-99,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu717,motu717,ASV1158,parent,503,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu717,motu717,ASV1218,parent,503,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Bacteroidota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu719,motu719,ASV1161,parent,733,Bacteria,Bacteria,outgroup,89.147,3.71e-39,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu721,motu721,ASV1167,parent,737,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Cycloclasticus,NA
Bacteria,Bacteria,outgroup,motu722,motu722,ASV1168,parent,736,Bacteria,Bacteria,outgroup,95.816,1.5599999999999997e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu724,motu724,ASV1170,parent,739,Bacteria,Bacteria,outgroup,92.797,3.43e-94,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu725,motu725,ASV1171,parent,740,Bacteria,Bacteria,outgroup,92.885,6.3e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu732,motu732,ASV1178,parent,746,Bacteria,Bacteria,outgroup,90.945,1.23e-93,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu735,motu735,ASV1182,parent,749,Bacteria,Bacteria,outgroup,90.98,1.23e-93,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu736,motu736,ASV1187,parent,750,Bacteria,Bacteria,outgroup,93.676,2.6100000000000002e-105,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu738,motu738,ASV1190,parent,752,Bacteria,Bacteria,outgroup,93.878,1.59e-102,Bacteria,NA,NA,NA,NA,NA,NA
