"","sample_id","raw_f","raw_r","cutadapt_f","cutadapt_r","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percentraw_retainedby_cutadapt","percent_retained_aftermerge","percent_notsingleton","percent_notchimera","percent_retained_of_raw"
"101","GH102_S102_L001_R1_001",8135,8135,7915,7915,5476,5476,5476,5476,5437,5375,5295,5295,4663,97.2956361401352,97.3882655876402,100,88.0642115203022,57.320221266134
"102","GH103_S103_L001_R1_001",7270,7270,7065,7065,4931,4931,4931,4931,4900,4847,4643,4643,3063,97.1801925722146,94.7551020408163,100,65.970277837605,42.1320495185695
"103","GH104_S104_L001_R1_001",35791,35791,34900,34900,26490,26490,26490,26490,26376,26146,25534,25534,20536,97.5105473443044,96.8077039733091,100,80.4260985352863,57.3775530161214
"104","GH105_S105_L001_R1_001",27438,27438,26683,26683,20102,20102,20102,20102,20014,19845,19320,19320,15979,97.2483417158685,96.5324273008894,100,82.7070393374741,58.2367519498506
"105","GH106_S106_L001_R1_001",276958,276958,269959,269959,192391,192391,192391,192391,192150,191499,182839,182839,159570,97.4729020284664,95.1543065313557,100,87.2735029178676,57.6152340788134
"106","GH107_S107_L001_R1_001",251317,251317,244952,244952,176413,176413,176413,176413,175582,175809,166815,166815,142276,97.4673420421221,95.0068913669966,100,85.2896921739652,56.6121671036977
"107","GH108_S108_L001_R1_001",216741,216741,211279,211279,148664,148664,148664,148664,148402,148108,142575,142575,132815,97.4799414969941,96.0735030525195,100,93.1544800981939,61.2782076303053
"108","GH110_S110_L001_R1_001",180313,180313,175803,175803,125142,125142,125142,125142,124991,124311,118553,118553,99028,97.4987937641767,94.8492291444984,100,83.530572823969,54.9200556809548
"109","GH111_S111_L001_R1_001",249265,249265,242752,242752,181638,181638,181638,181638,181343,180536,170420,170420,132935,97.3871181272942,93.9766078646543,100,78.0043422133552,53.3307925300383
"110","GH112_S112_L001_R1_001",345138,345138,336499,336499,242878,242878,242878,242878,242620,241265,229698,229698,186308,97.4969432516848,94.6739757645701,100,81.109979190067,53.9807265499597
"111","GH113_S113_L001_R1_001",292726,292726,285168,285168,205866,205866,205866,205866,205308,204709,194893,194893,161574,97.4180633083498,94.9271338671654,100,82.9039524251769,55.1963269405519
"112","GH114_S114_L001_R1_001",362173,362173,353023,353023,254927,254927,254927,254927,254634,253344,241811,241811,203012,97.473583066656,94.9641446154088,100,83.9548242222232,56.0538748056868
"113","GH115_S115_L001_R1_001",9873,9873,9579,9579,6839,6839,6839,6839,6783,6708,6411,6411,5817,97.0221817076876,94.515701017249,100,90.7346747777258,58.9182619264661
"114","GH116_S116_L001_R1_001",53796,53796,52371,52371,36182,36182,36182,36182,36078,35945,33621,33621,29831,97.3511041713138,93.1897555296857,100,88.7272835430237,55.4520782214291
"115","GH117_S117_L001_R1_001",208708,208708,203615,203615,147473,147473,147473,147473,147428,147118,141649,141649,114729,97.5597485482109,96.0801204655832,100,80.9952770580802,54.971060045614
"116","GH118_S118_L001_R1_001",45045,45045,43913,43913,30453,30453,30453,30453,30388,30214,29603,29603,24637,97.4869574869575,97.4167434513624,100,83.224673175016,54.6941946941947
"117","GH119_S119_L001_R1_001",110864,110864,108126,108126,76533,76533,76533,76533,76431,76325,71727,71727,32996,97.5303074036657,93.8454292106606,100,46.0022027967153,29.7625920046183
"118","GH120_S120_L001_R1_001",110281,110281,107740,107740,75798,75798,75798,75798,75689,75337,71725,71725,45415,97.6958859640373,94.7627792677932,100,63.318229348205,41.1811644798288
"119","GH121_S121_L001_R1_001",231099,231099,225182,225182,166305,166305,166305,166305,166051,165554,157557,157557,131339,97.4396254419102,94.8847040969341,100,83.3596730072291,56.8323532338954
"120","GH122_S122_L001_R1_001",88930,88930,86587,86587,63226,63226,63226,63226,62983,62888,60416,60416,53050,97.365343528618,95.9242970325326,100,87.8078654661017,59.6536601821657
"121","GH123_S123_L001_R1_001",38333,38333,37261,37261,28033,28033,28033,28033,27969,27748,27159,27159,21727,97.2034539430778,97.1039365011262,100,79.9992635958614,56.6796233010722
"122","GH124_S124_L001_R1_001",14722,14722,14216,14216,9960,9960,9960,9960,9911,9848,9304,9304,8376,96.562966988181,93.8754918777116,100,90.0257953568358,56.8944436897161
"123","GH125_S125_L001_R1_001",44003,44003,42832,42832,32189,32189,32189,32189,32129,31793,31052,31052,25072,97.3388178078767,96.647888200691,100,80.7419811928378,56.977933322728
"124","GH126_S126_L001_R1_001",123854,123854,120599,120599,86469,86469,86469,86469,86381,86012,83012,83012,71267,97.3719056308234,96.09983676966,100,85.8514431648436,57.5411371453486
"125","GHnx01_S127_L001_R1_001",718,718,634,634,293,293,293,293,263,230,149,149,149,88.3008356545961,56.6539923954373,100,100,20.7520891364903
"126","GHnx02_S128_L001_R1_001",114253,114253,111275,111275,81535,81535,81535,81535,81420,81000,76303,76303,65581,97.3935038904887,93.7153033652665,100,85.9481278586687,57.39980569438
"127","GHnx03_S129_L001_R1_001",1403,1403,1178,1178,701,701,701,701,678,644,566,566,566,83.9629365645046,83.4808259587021,100,100,40.3421240199572
"128","GHnx04_S130_L001_R1_001",18216,18216,17684,17684,13344,13344,13344,13344,13286,13188,12593,12593,11449,97.0794905577514,94.7839831401475,100,90.9155880250933,62.8513394817743
"129","GHnx05_S131_L001_R1_001",5872,5872,5681,5681,4178,4178,4178,4178,4155,4130,4082,4082,449,96.7472752043597,98.2430806257521,100,10.999510044096,7.64645776566757
"130","GHnx06_S132_L001_R1_001",2050,2050,1948,1948,1451,1451,1451,1451,1381,1341,1257,1257,1257,95.0243902439024,91.020999275887,100,100,61.3170731707317
"131","GHnx07_S133_L001_R1_001",3080,3080,2791,2791,1990,1990,1990,1990,1948,1880,1635,1635,1635,90.6168831168831,83.9322381930185,100,100,53.0844155844156
"132","GHnx08_S134_L001_R1_001",1007,1007,916,916,485,485,485,485,452,423,361,361,361,90.9632571996028,79.8672566371681,100,100,35.8490566037736
"133","NEG1_S44_L001_R1_001",1091,1091,1071,1071,418,418,418,418,385,297,279,279,223,98.166819431714,72.4675324675325,100,79.9283154121864,20.4399633363886
"134","NEG2_S109_L001_R1_001",702,702,688,688,391,391,391,391,371,367,366,366,241,98.005698005698,98.6522911051213,100,65.8469945355191,34.3304843304843
