SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
78	2112	6931	6828
79	2112	11	11
80	2112	572	551
81	2112	10194	10046
82	2112	7637	7538
83	2112	7685	7578
84	2112	27	26
85	2112	12717	12532
86	2112	9142	8991
87	2112	9	9
88	2112	3177	3125
89	2112	4	4
90	2112	1	1
91	2112	4	4
92	2112	1	1
93	2112	3	3
94	2112	3	3
95	2112	4	3
96	2112	2706	2661
97	2112	129	123
98	2112	8	8
99	2112	4	4
100	2112	2471	2448
101	2112	3	3
102	2112	2951	2931
103	2112	1303	1278
104	2112	1610	1583
105	2112	2690	2658
106	2112	1	1
107	2112	2638	2609
108	2112	2237	2210
109	2112	2145	2118
110	2112	2350	2319
111	2112	1	1
112	2112	1447	1428
113	2112	3326	3281
114	2112	3648	3607
116	2112	2013	1988
117	2112	2064	2034
118	2112	1392	1371
119	2112	2491	2469
120	2112	148	147
121	2112	4532	4473
122	2112	4773	4705
123	2112	3970	3925
124	2112	3865	3816
125	2112	5	5
126	2112	3279	3238
127	2112	1667	1651
128	2112	4246	4197
129	2112	2935	2909
130	2112	87	83
131	2112	1673	1662
132	2112	3177	3145
133	2112	2	2
134	2112	2986	2947
135	2112	1	1
136	2112	2932	2897
137	2112	3	3
138	2112	3431	3389
139	2112	1221	1203
140	2112	1	1
141	2112	3286	3251
142	2112	2463	2436
144	2112	2	2
145	2112	2030	2004
146	2112	2879	2838
147	2112	2636	2604
148	2112	4	4
149	2112	3152	3122
150	2112	1966	1949
151	2112	1994	1972
152	2112	1829	1814
153	2112	2334	2309
154	2112	2	2
155	2112	2	2
156	2112	1972	1946
158	2112	4	4
159	2112	2771	2734
160	2112	2479	2452
161	2112	2488	2465
162	2112	3	3
163	2112	2321	2307
164	2112	3300	3264
165	2112	9	9
166	2112	1397	1383
167	2112	3570	3523
168	2112	1718	1705
169	2112	4933	4878
170	2112	60	60
171	2112	4783	4734
172	2112	3133	3092
173	2112	4322	4273
174	2112	4089	4044
175	2112	4344	4293
176	2112	4728	4687
177	2112	3	3
178	2112	5	5
179	2112	3	3
181	2112	1	1
182	2112	2375	2346
183	2112	1952	1932
0	2113	106321	93319
1	2113	13313	13131
2	2113	320	284
3	2113	964	913
4	2113	2376	2333
5	2113	2804	2759
6	2113	1887	1846
7	2113	24	20
8	2113	7735	7634
9	2113	7410	7290
10	2113	4496	4417
11	2113	3270	3227
12	2113	524	512
13	2113	4643	4597
14	2113	3597	3556
15	2113	4727	4646
16	2113	7116	7018
17	2113	15	15
18	2113	4952	4883
19	2113	4263	4206
20	2113	4457	4396
21	2113	4592	4536
22	2113	11	11
23	2113	3533	3477
24	2113	5246	5176
25	2113	419	416
26	2113	8	8
28	2113	1	1
29	2113	29	28
30	2113	3781	3740
31	2113	1	0
32	2113	9075	8951
33	2113	2615	2575
34	2113	3109	3054
35	2113	52	50
36	2113	5717	5655
37	2113	3	3
38	2113	22	21
39	2113	4166	4098
40	2113	8620	8508
41	2113	1053	1038
42	2113	9021	8886
43	2113	1727	1702
44	2113	5	5
45	2113	1	1
46	2113	4400	4344
47	2113	1	1
48	2113	45	43
49	2113	2455	2418
50	2113	7247	7144
51	2113	10	10
52	2113	3018	2950
53	2113	2	2
54	2113	3553	3498
55	2113	2945	2899
56	2113	45	41
57	2113	2350	2315
58	2113	8	8
59	2113	1382	1361
60	2113	4021	3956
61	2113	3489	3445
62	2113	1985	1954
63	2113	2483	2443
64	2113	31	28
65	2113	2304	2259
66	2113	3353	3287
67	2113	3142	3098
68	2113	3334	3270
69	2113	10	10
70	2113	5172	5086
71	2113	4493	4434
72	2113	3896	3833
73	2113	15	15
75	2113	9957	9830
76	2113	4	4
77	2113	4	4
78	2113	6747	6646
79	2113	15	14
80	2113	599	587
81	2113	10395	10243
82	2113	7544	7427
83	2113	7831	7722
84	2113	25	25
85	2113	12768	12633
86	2113	9215	9105
87	2113	11	11
88	2113	3111	3056
89	2113	10	8
90	2113	5	5
91	2113	2	2
94	2113	1	1
95	2113	2	2
96	2113	2443	2402
97	2113	124	118
98	2113	20	20
99	2113	7	7
100	2113	2668	2622
101	2113	3	1
102	2113	2829	2795
103	2113	1274	1244
104	2113	1653	1633
105	2113	2593	2572
106	2113	2	2
107	2113	2708	2683
108	2113	2161	2141
109	2113	2098	2074
110	2113	2266	2232
111	2113	3	3
112	2113	1506	1487
113	2113	3088	3060
114	2113	3475	3442
115	2113	2	2
116	2113	1977	1945
117	2113	2068	2038
118	2113	1448	1427
119	2113	2406	2379
120	2113	141	134
121	2113	4399	4347
122	2113	4677	4616
123	2113	4046	3987
124	2113	3928	3883
125	2113	3	3
126	2113	3193	3156
127	2113	1828	1808
128	2113	4064	4019
129	2113	3086	3046
130	2113	98	90
131	2113	1814	1796
132	2113	3013	2969
133	2113	2	2
134	2113	2834	2813
136	2113	2960	2920
137	2113	1	1
138	2113	3148	3106
139	2113	1213	1197
140	2113	1	1
141	2113	3323	3292
142	2113	2537	2503
143	2113	7	5
144	2113	4	4
145	2113	1996	1969
146	2113	2987	2943
147	2113	2687	2652
148	2113	1	1
149	2113	3212	3178
150	2113	1860	1838
151	2113	1984	1951
152	2113	1808	1782
153	2113	2441	2412
155	2113	3	3
156	2113	1961	1927
158	2113	3	3
159	2113	2936	2910
160	2113	2516	2490
161	2113	2531	2498
162	2113	2	2
163	2113	2403	2371
164	2113	3305	3263
165	2113	13	13
166	2113	1404	1394
167	2113	3630	3584
168	2113	1717	1695
169	2113	5047	4994
170	2113	55	55
171	2113	4877	4831
172	2113	3182	3151
173	2113	4595	4537
174	2113	4113	4048
175	2113	4142	4089
176	2113	4488	4430
177	2113	4	4
178	2113	5	2
179	2113	1	1
181	2113	1	1
182	2113	2477	2447
183	2113	1985	1955
184	2113	1	1
0	2114	105975	92014
1	2114	12947	12754
2	2114	342	315
3	2114	912	868
4	2114	2359	2324
5	2114	2726	2682
6	2114	1994	1954
7	2114	15	14
8	2114	7990	7859
9	2114	7453	7334
10	2114	4606	4531
11	2114	3261	3218
12	2114	528	516
13	2114	4681	4604
14	2114	3653	3588
15	2114	4534	4455
16	2114	7267	7145
17	2114	9	8
18	2114	4976	4893
19	2114	4222	4161
20	2114	4571	4501
21	2114	4572	4509
22	2114	11	10
23	2114	3677	3627
24	2114	5330	5241
25	2114	448	438
26	2114	14	13
27	2114	7	7
29	2114	15	14
30	2114	3858	3802
31	2114	2	2
32	2114	9089	8962
33	2114	2520	2490
34	2114	3069	3010
35	2114	78	76
36	2114	5542	5465
37	2114	5	5
38	2114	19	18
39	2114	4200	4132
40	2114	8720	8563
41	2114	1128	1111
42	2114	9087	8927
43	2114	1673	1647
44	2114	7	7
45	2114	6	5
46	2114	4395	4325
47	2114	2	2
48	2114	42	39
49	2114	2575	2541
50	2114	7372	7248
51	2114	3	3
52	2114	3122	3084
53	2114	2	2
54	2114	3433	3359
55	2114	2849	2799
56	2114	36	32
57	2114	2351	2324
58	2114	12	11
59	2114	1409	1388
60	2114	3993	3914
61	2114	3567	3507
62	2114	1855	1827
63	2114	2595	2539
64	2114	39	37
65	2114	2298	2269
66	2114	3663	3606
67	2114	3156	3099
68	2114	3205	3156
69	2114	17	17
70	2114	5380	5293
71	2114	4407	4334
72	2114	3830	3763
73	2114	11	8
74	2114	1	0
75	2114	10214	10072
76	2114	1	1
77	2114	3	2
78	2114	6707	6593
79	2114	19	15
80	2114	603	583
81	2114	10463	10286
82	2114	7702	7579
83	2114	7913	7792
84	2114	30	29
85	2114	12773	12582
86	2114	9412	9265
87	2114	11	10
88	2114	3131	3090
89	2114	6	6
90	2114	2	2
91	2114	1	1
92	2114	1	0
93	2114	4	4
94	2114	2	2
95	2114	5	5
96	2114	2541	2501
97	2114	123	117
98	2114	17	16
99	2114	4	4
100	2114	2487	2447
101	2114	4	3
102	2114	2836	2806
103	2114	1350	1321
104	2114	1668	1644
105	2114	2576	2544
106	2114	3	3
107	2114	2794	2756
108	2114	2120	2085
109	2114	2133	2109
110	2114	2340	2308
111	2114	2	2
112	2114	1435	1412
113	2114	3082	3041
114	2114	3515	3453
115	2114	6	5
116	2114	1816	1778
117	2114	2024	1993
118	2114	1484	1469
119	2114	2562	2533
120	2114	136	133
121	2114	4678	4611
122	2114	4574	4510
123	2114	3995	3946
124	2114	3882	3832
125	2114	3	3
126	2114	3356	3322
127	2114	1712	1687
128	2114	4295	4238
129	2114	3067	3020
130	2114	105	98
131	2114	1634	1617
132	2114	2987	2942
133	2114	3	3
134	2114	2989	2946
135	2114	1	1
136	2114	2832	2786
137	2114	1	1
138	2114	3291	3219
139	2114	1191	1178
141	2114	3266	3218
142	2114	2638	2601
143	2114	2	2
144	2114	3	3
145	2114	1937	1911
146	2114	2873	2833
147	2114	2586	2549
148	2114	1	1
149	2114	3309	3254
150	2114	2029	2003
151	2114	1988	1963
152	2114	1856	1841
153	2114	2478	2450
155	2114	4	4
156	2114	2046	2027
157	2114	3	3
159	2114	2859	2816
160	2114	2570	2542
161	2114	2578	2550
162	2114	4	4
163	2114	2404	2369
164	2114	3254	3217
165	2114	6	6
166	2114	1441	1421
167	2114	3632	3580
168	2114	1596	1577
169	2114	5131	5081
170	2114	53	52
171	2114	4976	4926
172	2114	3223	3179
173	2114	4380	4321
174	2114	4019	3949
175	2114	4109	4065
176	2114	4574	4519
177	2114	2	2
178	2114	10	10
179	2114	1	1
180	2114	3	3
182	2114	2491	2458
183	2114	1774	1748
184	2114	2	2
0	2115	107199	93463
1	2115	13082	12894
2	2115	323	305
3	2115	943	889
4	2115	2506	2454
5	2115	2708	2655
6	2115	1942	1880
7	2115	25	24
8	2115	7615	7509
9	2115	7354	7248
10	2115	4464	4380
11	2115	3380	3318
12	2115	466	454
13	2115	4712	4651
14	2115	3726	3672
15	2115	4608	4537
16	2115	7504	7366
17	2115	13	13
18	2115	5167	5080
19	2115	4419	4375
20	2115	4820	4757
21	2115	4624	4556
22	2115	14	14
23	2115	3697	3643
24	2115	5585	5506
25	2115	421	418
26	2115	13	13
27	2115	1	1
29	2115	13	13
30	2115	3927	3853
31	2115	1	1
32	2115	9187	9020
33	2115	2517	2477
34	2115	3096	3045
35	2115	88	85
36	2115	5715	5631
37	2115	2	2
38	2115	21	21
39	2115	4074	4003
40	2115	8678	8538
41	2115	1062	1052
42	2115	9060	8932
43	2115	1621	1600
44	2115	4	4
46	2115	4305	4242
47	2115	4	4
48	2115	49	44
49	2115	2570	2530
50	2115	7524	7422
51	2115	2	2
52	2115	3080	3022
53	2115	2	2
54	2115	3366	3286
55	2115	2924	2871
56	2115	39	30
57	2115	2338	2306
58	2115	8	8
59	2115	1291	1280
60	2115	4028	3964
61	2115	3538	3491
62	2115	1915	1885
63	2115	2402	2354
64	2115	45	43
65	2115	2255	2205
66	2115	3433	3387
67	2115	3017	2975
68	2115	3308	3248
69	2115	13	12
70	2115	5105	5033
71	2115	4248	4189
72	2115	3888	3818
73	2115	11	11
74	2115	5	5
75	2115	10010	9880
76	2115	1	1
77	2115	3	3
78	2115	6913	6818
79	2115	11	10
80	2115	497	488
81	2115	10530	10381
82	2115	7716	7590
83	2115	7822	7708
84	2115	32	30
85	2115	12734	12562
86	2115	8825	8683
87	2115	21	18
88	2115	3115	3063
89	2115	3	3
90	2115	8	8
91	2115	8	8
93	2115	3	3
94	2115	2	2
95	2115	7	5
96	2115	2617	2568
97	2115	128	124
98	2115	7	7
99	2115	4	4
100	2115	2525	2481
101	2115	1	1
102	2115	2888	2852
103	2115	1407	1376
104	2115	1695	1668
105	2115	2731	2699
106	2115	2	2
107	2115	2882	2857
108	2115	2045	2032
109	2115	2145	2119
110	2115	2399	2369
111	2115	4	4
112	2115	1582	1555
113	2115	3289	3263
114	2115	3672	3609
116	2115	1642	1611
117	2115	2067	2035
118	2115	1538	1518
119	2115	2589	2568
120	2115	146	143
121	2115	4766	4716
122	2115	4614	4553
123	2115	4071	4022
124	2115	3894	3838
126	2115	3252	3210
127	2115	1784	1758
128	2115	4032	3979
129	2115	2943	2902
130	2115	94	85
131	2115	1659	1634
132	2115	2751	2724
133	2115	1	1
134	2115	3066	3024
136	2115	2923	2895
138	2115	3382	3339
139	2115	1197	1184
140	2115	1	1
141	2115	3304	3266
142	2115	2467	2428
143	2115	1	1
144	2115	5	5
145	2115	2051	2026
146	2115	2737	2704
147	2115	2539	2518
148	2115	3	3
149	2115	3384	3350
150	2115	1936	1917
151	2115	2050	2025
152	2115	1970	1941
153	2115	2425	2390
154	2115	5	3
155	2115	2	2
156	2115	1996	1972
158	2115	3	3
159	2115	2803	2766
160	2115	2424	2395
161	2115	2496	2455
162	2115	3	2
163	2115	2231	2201
164	2115	3163	3129
165	2115	9	8
166	2115	1424	1404
167	2115	3646	3598
168	2115	1690	1661
169	2115	4994	4934
170	2115	44	43
171	2115	5081	5017
172	2115	3213	3174
173	2115	4488	4442
174	2115	4243	4205
175	2115	4342	4286
176	2115	4531	4474
177	2115	1	1
178	2115	1	0
180	2115	1	1
182	2115	2470	2436
183	2115	1924	1912
0	2116	108368	94430
1	2116	13150	12976
2	2116	372	342
3	2116	906	849
4	2116	2527	2488
5	2116	2774	2732
6	2116	1766	1706
7	2116	26	23
8	2116	7868	7739
9	2116	7688	7538
10	2116	4600	4529
11	2116	3445	3385
12	2116	546	532
13	2116	4864	4784
14	2116	3659	3593
15	2116	4661	4588
16	2116	7540	7418
17	2116	10	10
18	2116	5184	5112
19	2116	4524	4452
20	2116	4530	4467
21	2116	4644	4584
22	2116	22	21
23	2116	3615	3562
24	2116	5251	5181
25	2116	458	453
26	2116	14	13
27	2116	1	1
29	2116	12	11
30	2116	3802	3746
31	2116	3	3
32	2116	9272	9102
33	2116	2570	2528
34	2116	3163	3121
35	2116	54	54
36	2116	5698	5646
37	2116	1	0
38	2116	12	12
39	2116	3911	3861
40	2116	8739	8584
41	2116	1128	1110
42	2116	8841	8716
43	2116	1809	1785
44	2116	2	2
46	2116	4190	4122
47	2116	6	5
48	2116	48	41
49	2116	2483	2449
50	2116	7729	7602
51	2116	1	1
52	2116	3252	3199
53	2116	5	5
54	2116	3359	3303
55	2116	2969	2925
56	2116	46	35
57	2116	2433	2392
58	2116	10	9
59	2116	1393	1366
60	2116	4010	3951
61	2116	3675	3630
62	2116	1970	1933
63	2116	2517	2482
64	2116	41	38
65	2116	2228	2192
66	2116	3507	3452
67	2116	3066	3033
68	2116	3544	3486
69	2116	9	9
70	2116	5334	5242
71	2116	4360	4298
72	2116	3780	3724
73	2116	8	8
74	2116	7	7
75	2116	10062	9927
76	2116	2	2
77	2116	2	2
78	2116	6771	6665
79	2116	8	8
80	2116	469	455
81	2116	10690	10544
82	2116	7465	7352
83	2116	8279	8163
84	2116	17	16
85	2116	13092	12931
86	2116	8922	8777
87	2116	17	17
88	2116	3052	2989
89	2116	7	6
90	2116	5	5
91	2116	3	3
92	2116	1	1
93	2116	2	1
94	2116	2	2
95	2116	8	6
96	2116	2575	2532
97	2116	99	94
98	2116	9	8
99	2116	2	2
100	2116	2719	2682
101	2116	1	1
102	2116	2956	2900
103	2116	1251	1223
104	2116	1697	1659
105	2116	2849	2820
106	2116	1	0
107	2116	2754	2710
108	2116	2212	2187
109	2116	2116	2088
110	2116	2467	2428
112	2116	1588	1568
113	2116	3223	3171
114	2116	3591	3536
115	2116	1	1
116	2116	1601	1558
117	2116	2123	2093
118	2116	1362	1350
119	2116	2386	2357
120	2116	127	114
121	2116	4585	4534
122	2116	4762	4701
123	2116	4165	4112
124	2116	3929	3886
125	2116	2	2
126	2116	3392	3354
127	2116	1825	1815
128	2116	4111	4057
129	2116	3058	3021
130	2116	78	73
131	2116	1740	1719
132	2116	2766	2722
133	2116	3	3
134	2116	3061	3005
135	2116	3	3
136	2116	3029	2987
137	2116	3	3
138	2116	3517	3465
139	2116	1104	1088
141	2116	3459	3416
142	2116	2549	2514
143	2116	1	1
144	2116	6	6
145	2116	2053	2029
146	2116	2764	2737
147	2116	2588	2559
148	2116	5	5
149	2116	3298	3259
150	2116	1966	1927
151	2116	2125	2105
152	2116	1883	1861
153	2116	2472	2435
154	2116	2	2
155	2116	1	1
156	2116	1917	1899
159	2116	3034	3001
160	2116	2666	2648
161	2116	2544	2512
162	2116	5	4
163	2116	2326	2294
164	2116	3353	3307
165	2116	11	10
166	2116	1470	1454
167	2116	3652	3601
168	2116	1657	1633
169	2116	5292	5217
170	2116	64	61
171	2116	4847	4787
172	2116	3292	3255
173	2116	4637	4586
174	2116	3988	3925
175	2116	4312	4257
176	2116	4572	4516
177	2116	3	3
178	2116	5	5
180	2116	2	2
181	2116	1	1
182	2116	2521	2483
183	2116	1934	1901
0	2117	110202	95690
1	2117	13139	12924
2	2117	391	359
3	2117	981	918
4	2117	2472	2422
5	2117	2758	2703
6	2117	1691	1626
7	2117	32	30
8	2117	7914	7758
9	2117	7619	7470
10	2117	4496	4423
11	2117	3341	3292
12	2117	473	463
13	2117	4858	4777
14	2117	3554	3483
15	2117	4797	4701
16	2117	7254	7116
17	2117	5	5
18	2117	5087	4988
19	2117	4503	4429
20	2117	4726	4633
21	2117	4617	4566
22	2117	11	9
23	2117	3699	3648
24	2117	5499	5414
25	2117	473	466
26	2117	15	14
27	2117	3	3
28	2117	1	1
29	2117	3	3
30	2117	3617	3545
31	2117	3	3
32	2117	9045	8870
33	2117	2673	2616
34	2117	3122	3047
35	2117	60	59
36	2117	5798	5713
37	2117	3	3
38	2117	30	28
39	2117	3856	3785
40	2117	8610	8447
41	2117	1035	1008
42	2117	8837	8690
43	2117	1715	1682
44	2117	4	4
45	2117	6	6
46	2117	3957	3873
47	2117	11	10
48	2117	42	39
49	2117	2548	2504
50	2117	7660	7514
51	2117	3	3
52	2117	3127	3080
53	2117	3	3
54	2117	3285	3205
55	2117	3080	3007
56	2117	36	30
57	2117	2274	2252
58	2117	5	5
59	2117	1379	1357
60	2117	4041	3961
61	2117	3739	3684
62	2117	1885	1840
63	2117	2462	2435
64	2117	34	30
65	2117	2205	2155
66	2117	3450	3373
67	2117	3035	2972
68	2117	3344	3278
69	2117	4	3
70	2117	5081	4998
71	2117	4409	4334
72	2117	3807	3752
73	2117	19	16
74	2117	6	6
75	2117	10692	10536
76	2117	3	3
77	2117	2	2
78	2117	6787	6685
79	2117	11	10
80	2117	419	408
81	2117	10845	10639
82	2117	7689	7569
83	2117	7969	7835
84	2117	27	25
85	2117	12840	12657
86	2117	8780	8630
87	2117	16	16
88	2117	3003	2940
89	2117	6	5
90	2117	4	4
92	2117	1	1
93	2117	2	2
94	2117	1	1
95	2117	6	6
96	2117	2659	2610
97	2117	123	118
98	2117	12	11
99	2117	4	3
100	2117	2545	2508
101	2117	1	1
102	2117	3067	3011
103	2117	1270	1239
104	2117	1572	1541
105	2117	2692	2664
106	2117	3	3
107	2117	2864	2817
108	2117	2228	2189
109	2117	2318	2284
110	2117	2481	2441
111	2117	1	1
112	2117	1468	1448
113	2117	3159	3116
114	2117	3304	3253
116	2117	1368	1325
117	2117	2065	2039
118	2117	1434	1418
119	2117	2436	2403
120	2117	140	138
121	2117	4590	4523
122	2117	4665	4587
123	2117	4169	4108
124	2117	3838	3768
125	2117	8	8
126	2117	3426	3371
127	2117	1871	1844
128	2117	4181	4122
129	2117	3029	2980
130	2117	81	76
131	2117	1747	1722
132	2117	2552	2497
133	2117	1	1
134	2117	2976	2919
136	2117	2780	2749
137	2117	3	3
138	2117	3352	3308
139	2117	1215	1193
140	2117	6	6
141	2117	3315	3265
142	2117	2649	2608
143	2117	3	3
144	2117	1	1
145	2117	1915	1891
146	2117	2842	2795
147	2117	2603	2568
148	2117	6	6
149	2117	3298	3256
150	2117	1922	1885
151	2117	2024	1993
152	2117	1893	1857
153	2117	2465	2436
154	2117	1	1
155	2117	1	1
156	2117	2060	2024
159	2117	2973	2917
160	2117	2499	2460
161	2117	2540	2518
162	2117	4	4
163	2117	2344	2300
164	2117	3348	3301
165	2117	5	5
166	2117	1504	1480
167	2117	3682	3612
168	2117	1669	1646
169	2117	5059	4985
170	2117	62	61
171	2117	4993	4929
172	2117	3157	3103
173	2117	4652	4591
174	2117	4215	4164
175	2117	4244	4191
176	2117	4497	4435
177	2117	3	3
178	2117	3	3
179	2117	3	3
180	2117	2	2
182	2117	2589	2532
183	2117	2063	2034
184	2117	2	2
0	2118	109666	93996
1	2118	13197	12934
2	2118	305	270
3	2118	877	806
4	2118	2422	2368
5	2118	2631	2565
6	2118	1620	1548
7	2118	26	24
8	2118	7843	7662
9	2118	7664	7473
10	2118	4484	4366
11	2118	3468	3362
12	2118	513	495
13	2118	5031	4919
14	2118	3561	3474
15	2118	4618	4520
16	2118	7444	7265
17	2118	5	3
18	2118	5178	5040
19	2118	4537	4439
20	2118	4894	4782
21	2118	4867	4766
22	2118	20	19
23	2118	3668	3604
24	2118	5338	5219
25	2118	492	476
26	2118	21	20
27	2118	2	2
28	2118	2	2
29	2118	2	2
30	2118	3721	3619
31	2118	2	2
32	2118	9036	8843
33	2118	2632	2585
34	2118	3099	3029
35	2118	71	69
36	2118	5945	5826
37	2118	1	1
38	2118	33	32
39	2118	3743	3640
40	2118	8422	8194
41	2118	1074	1051
42	2118	8754	8563
43	2118	1776	1738
45	2118	1	1
46	2118	3836	3733
47	2118	3	3
48	2118	40	36
49	2118	2521	2464
50	2118	7261	7092
51	2118	11	10
52	2118	3106	3036
53	2118	2	2
54	2118	3228	3148
55	2118	2902	2840
56	2118	26	17
57	2118	2217	2170
58	2118	10	10
59	2118	1390	1364
60	2118	3939	3848
61	2118	3701	3619
62	2118	1899	1845
63	2118	2451	2400
64	2118	35	30
65	2118	2101	2045
66	2118	3439	3357
67	2118	3159	3095
68	2118	3304	3228
69	2118	13	13
70	2118	4892	4787
71	2118	4267	4187
72	2118	3770	3688
73	2118	9	9
74	2118	4	3
75	2118	10485	10270
76	2118	1	1
77	2118	9	8
78	2118	6416	6249
79	2118	10	10
80	2118	353	337
81	2118	10569	10366
82	2118	7376	7205
83	2118	7751	7597
84	2118	21	21
85	2118	12852	12615
86	2118	8339	8149
87	2118	15	14
88	2118	2936	2867
89	2118	11	9
90	2118	2	1
91	2118	5	5
93	2118	3	3
94	2118	5	4
95	2118	2	2
96	2118	2465	2397
97	2118	139	133
98	2118	12	11
99	2118	2	2
100	2118	2515	2467
101	2118	2	2
102	2118	2914	2856
103	2118	1178	1145
104	2118	1595	1556
105	2118	2696	2644
106	2118	2	2
107	2118	2852	2792
108	2118	2176	2137
109	2118	2193	2156
110	2118	2423	2384
112	2118	1577	1548
113	2118	3041	2977
114	2118	3286	3205
115	2118	2	2
116	2118	1264	1211
117	2118	2152	2111
118	2118	1424	1403
119	2118	2375	2323
120	2118	110	105
121	2118	4668	4586
122	2118	4681	4606
123	2118	4122	4060
124	2118	4022	3958
125	2118	7	6
126	2118	3278	3214
127	2118	1834	1810
128	2118	4059	3991
129	2118	2940	2891
130	2118	90	83
131	2118	1683	1667
132	2118	2570	2502
133	2118	5	5
134	2118	2891	2816
135	2118	2	2
136	2118	2852	2804
137	2118	1	1
138	2118	3408	3343
139	2118	1142	1116
140	2118	1	1
141	2118	3579	3530
142	2118	2627	2568
143	2118	8	8
144	2118	5	5
145	2118	1908	1864
146	2118	2820	2741
147	2118	2521	2491
148	2118	3	3
149	2118	3351	3294
150	2118	1947	1913
151	2118	2061	2030
152	2118	1891	1866
153	2118	2497	2436
154	2118	3	2
155	2118	3	3
156	2118	1966	1929
157	2118	2	2
158	2118	1	1
159	2118	2898	2847
160	2118	2596	2556
161	2118	2568	2530
162	2118	8	8
163	2118	2469	2433
164	2118	3200	3156
165	2118	13	12
166	2118	1486	1466
167	2118	3753	3653
168	2118	1597	1569
169	2118	5122	5022
170	2118	60	58
171	2118	4955	4870
172	2118	3160	3102
173	2118	4369	4296
174	2118	4151	4067
175	2118	4347	4251
176	2118	4381	4292
177	2118	1	1
178	2118	3	2
180	2118	1	1
181	2118	1	1
182	2118	2704	2653
183	2118	1952	1915
184	2118	1	1
0	2119	109176	95181
1	2119	13018	12820
2	2119	316	284
3	2119	983	948
4	2119	2529	2479
5	2119	2680	2634
6	2119	1619	1565
7	2119	24	22
8	2119	7711	7559
9	2119	7676	7544
10	2119	4718	4637
11	2119	3511	3451
12	2119	506	491
13	2119	5164	5090
14	2119	3481	3419
15	2119	4694	4609
16	2119	7277	7168
17	2119	9	9
18	2119	5312	5209
19	2119	4464	4392
20	2119	4718	4649
21	2119	4766	4685
22	2119	20	19
23	2119	3741	3693
24	2119	5346	5241
25	2119	472	466
26	2119	19	18
27	2119	2	2
28	2119	1	1
29	2119	3	3
30	2119	3683	3613
31	2119	6	6
32	2119	8672	8507
33	2119	2571	2543
34	2119	2863	2816
35	2119	56	55
36	2119	5924	5837
37	2119	2	2
38	2119	37	37
39	2119	3723	3650
40	2119	8152	7984
41	2119	997	983
42	2119	8629	8501
43	2119	1748	1726
44	2119	2	2
45	2119	1	0
46	2119	3674	3604
47	2119	4	4
48	2119	50	48
49	2119	2627	2587
50	2119	7739	7575
51	2119	5	5
52	2119	3146	3094
53	2119	4	3
54	2119	3093	3021
55	2119	2864	2801
56	2119	37	24
57	2119	2217	2172
58	2119	13	10
59	2119	1441	1430
60	2119	3991	3915
61	2119	3833	3751
62	2119	1855	1813
63	2119	2553	2511
64	2119	40	37
65	2119	2058	2015
66	2119	3468	3386
67	2119	3132	3070
68	2119	3262	3199
69	2119	12	11
70	2119	4908	4815
71	2119	4401	4331
72	2119	3644	3575
73	2119	10	10
74	2119	4	4
75	2119	10644	10488
77	2119	1	1
78	2119	6260	6168
79	2119	5	4
80	2119	339	325
81	2119	10732	10564
82	2119	7344	7191
83	2119	8378	8231
84	2119	18	17
85	2119	12675	12499
86	2119	8312	8166
87	2119	11	11
88	2119	2959	2889
89	2119	5	5
90	2119	7	7
91	2119	1	1
92	2119	2	2
94	2119	1	1
95	2119	6	4
96	2119	2432	2385
97	2119	129	125
98	2119	12	12
99	2119	3	3
100	2119	2474	2446
101	2119	4	4
102	2119	2946	2898
103	2119	1218	1189
104	2119	1454	1432
105	2119	2694	2663
106	2119	7	7
107	2119	2807	2773
108	2119	2030	1998
109	2119	2146	2113
110	2119	2347	2321
112	2119	1375	1352
113	2119	3131	3083
114	2119	3243	3179
116	2119	1156	1113
117	2119	2131	2104
118	2119	1544	1517
119	2119	2452	2420
120	2119	121	116
121	2119	4940	4887
122	2119	4856	4780
123	2119	4276	4219
124	2119	3867	3805
125	2119	2	2
126	2119	3390	3327
127	2119	1899	1875
128	2119	4118	4070
129	2119	2983	2941
130	2119	69	63
131	2119	1750	1729
132	2119	2436	2385
133	2119	5	5
134	2119	2999	2941
136	2119	2730	2690
138	2119	3332	3278
139	2119	1169	1150
140	2119	3	3
141	2119	3571	3526
142	2119	2708	2671
143	2119	2	2
144	2119	10	10
145	2119	1919	1889
146	2119	2678	2635
147	2119	2620	2582
148	2119	1	1
149	2119	3575	3539
150	2119	1776	1748
151	2119	1876	1847
152	2119	1838	1815
153	2119	2505	2469
154	2119	2	2
155	2119	1	1
156	2119	1889	1851
157	2119	3	3
159	2119	2852	2816
160	2119	2373	2340
161	2119	2656	2623
162	2119	11	10
163	2119	2376	2335
164	2119	3019	2977
165	2119	8	8
166	2119	1495	1475
167	2119	3653	3610
168	2119	1610	1591
169	2119	4973	4907
170	2119	55	54
171	2119	5070	4993
172	2119	3155	3104
173	2119	4580	4519
174	2119	4165	4106
175	2119	4159	4121
176	2119	4518	4459
177	2119	2	2
178	2119	7	6
179	2119	3	3
180	2119	3	2
182	2119	2721	2677
183	2119	2012	1973
184	2119	1	1
