1	2130	ASV684	2130	0	0	0
1	2111	ASV685	2111	0	0	0
3	3008	ASV686	2102	0	1	1
1	2096	ASV687	2096	0	0	0
1	2076	ASV689	2076	0	0	0
1	2070	ASV690	2070	0	0	0
1	2051	ASV691	2051	0	0	0
1	2036	ASV692	2036	0	0	0
2	2151	ASV693	2036	0	1	1
2	2255	ASV697	2011	0	1	1
1	2000	ASV699	2000	0	0	0
1	2000	ASV700	2000	0	0	0
1	1997	ASV701	1997	0	0	0
5	3393	ASV703	1993	0	2	2
1	1985	ASV704	1985	0	0	0
1	1972	ASV708	1972	0	0	0
1	1946	ASV711	1946	0	0	0
1	1944	ASV712	1944	0	0	0
1	1904	ASV714	1904	0	0	0
1	1880	ASV715	1880	0	0	0
1	1871	ASV717	1871	0	0	0
1	1851	ASV720	1851	0	0	0
1	1850	ASV721	1850	0	0	0
2	1917	ASV725	1836	0	1	1
1	1834	ASV726	1834	0	0	0
1	1806	ASV727	1806	0	0	0
2	2266	ASV728	1805	0	1	1
1	1782	ASV732	1782	0	0	0
1	1765	ASV733	1765	0	0	0
1	1752	ASV734	1752	0	0	0
1	1738	ASV737	1738	0	0	0
1	1736	ASV738	1736	0	0	0
1	1732	ASV739	1732	0	0	0
1	1715	ASV741	1715	0	0	0
1	1702	ASV742	1702	0	0	0
1	1695	ASV743	1695	0	0	0
1	1692	ASV744	1692	0	0	0
1	1688	ASV745	1688	0	0	0
1	1672	ASV747	1672	0	0	0
2	1726	ASV748	1668	0	1	1
1	1666	ASV749	1666	0	0	0
2	2413	ASV750	1662	0	1	1
1	1655	ASV751	1655	0	0	0
1	1643	ASV752	1643	0	0	0
1	1641	ASV753	1641	0	0	0
1	1614	ASV755	1614	0	0	0
1	1591	ASV759	1591	0	0	0
1	1589	ASV760	1589	0	0	0
1	1588	ASV761	1588	0	0	0
1	1584	ASV764	1584	0	0	0
1	1580	ASV766	1580	0	0	0
1	1560	ASV767	1560	0	0	0
1	1556	ASV768	1556	0	0	0
1	1545	ASV769	1545	0	0	0
1	1522	ASV771	1522	0	0	0
1	1503	ASV772	1503	0	0	0
1	1498	ASV773	1498	0	0	0
1	1496	ASV774	1496	0	0	0
1	1495	ASV775	1495	0	0	0
1	1480	ASV776	1480	0	0	0
1	1474	ASV777	1474	0	0	0
1	1471	ASV779	1471	0	0	0
1	1471	ASV781	1471	0	0	0
1	1445	ASV784	1445	0	0	0
1	1445	ASV785	1445	0	0	0
1	1443	ASV786	1443	0	0	0
1	1432	ASV787	1432	0	0	0
1	1432	ASV788	1432	0	0	0
1	1425	ASV789	1425	0	0	0
1	1406	ASV794	1406	0	0	0
1	1403	ASV795	1403	0	0	0
1	1398	ASV796	1398	0	0	0
1	1388	ASV798	1388	0	0	0
2	1471	ASV800	1374	0	1	1
2	1366	ASV803	1348	0	1	1
1	1337	ASV804	1337	0	0	0
1	1332	ASV805	1332	0	0	0
1	1322	ASV806	1322	0	0	0
1	1310	ASV807	1310	0	0	0
1	1281	ASV810	1281	0	0	0
1	1271	ASV813	1271	0	0	0
1	1267	ASV815	1267	0	0	0
1	1261	ASV816	1261	0	0	0
1	1258	ASV817	1258	0	0	0
2	1658	ASV819	1252	0	1	1
1	1246	ASV820	1246	0	0	0
1	1244	ASV821	1244	0	0	0
1	1239	ASV822	1239	0	0	0
